113  -628.921  6489.78  18307.6  19.6032  95.5352
114  -1761.74  6277.67  18307.6  19.6032  105.676
115  -2309.67  6097.4  18307.6  19.6032  110.746
116  -3347.15  5595.48  18307.6  19.6032  120.887
117  -4280.05  4918.74  18307.6  19.6032  131.028
118  -5973.96  2612.41  18307.6  19.6032  156.38
119  -6340.6  1519.77  18307.6  19.6032  166.521
120  -7019.78  0  18121.9  21.1746  180
121  -6835.13  -1599.48  18121.9  21.1746  193.171
122  -6510.86  -2624.11  18121.9  21.1746  201.951
123  -6290.88  -3114.82  18121.9  21.1746  206.341
124  -5741.68  -4038.61  18121.9  21.1746  215.122
125  -4670.44  -5240.64  18121.9  21.1746  228.293
126  -3815.72  -5892.16  18121.9  21.1746  237.073
127  -3353.49  -6166.96  18121.9  21.1746  241.463
128  -1860.11  -6768.85  18121.9  21.1746  254.634
129  -805.052  -6973.46  18121.9  21.1746  263.415
130  805.053  -6973.46  18121.9  21.1746  276.585
131  1860.11  -6768.85  18121.9  21.1746  285.366
132  2372.8  -6606.6  18121.9  21.1746  289.756
133  3353.49  -6166.96  18121.9  21.1746  298.537
134  3815.72  -5892.16  18121.9  21.1746  302.927
135  4670.44  -5240.64  18121.9  21.1746  311.707
136  5741.68  -4038.61  18121.9  21.1746  324.878
137  6290.88  -3114.82  18121.9  21.1746  333.659
138  6510.86  -2624.11  18121.9  21.1746  338.049
139  6835.13  -1599.48  18121.9  21.1746  346.829
140  7019.78  -0  18121.9  21.1746  0
141  6835.13  1599.48  18121.9  21.1746  13.1707
142  6290.88  3114.82  18121.9  21.1746  26.3415
143  5741.68  4038.61  18121.9  21.1746  35.122
144  3815.72  5892.16  18121.9  21.1746  57.0732
145  2372.8  6606.6  18121.9  21.1746  70.2439
146  1860.11  6768.85  18121.9  21.1746  74.6341
147  805.052  6973.46  18121.9  21.1746  83.4146
148  -1860.11  6768.85  18121.9  21.1746  105.366
149  -4670.44  5240.64  18121.9  21.1746  131.707
150  -5741.68  4038.61  18121.9  21.1746  144.878
151  -6290.88  3114.81  18121.9  21.1746  153.659
152  -6835.13  1599.48  18121.9  21.1746  166.829
153  -7437.01  -285.067  17952.4  22.5172  182.195
154  -7306.33  -1416.98  17952.4  22.5172  190.976
155  -6791.28  -3044.48  17952.4  22.5172  204.146
156  -6246.95  -4045.48  17952.4  22.5172  212.927
157  -5160.85  -5362.46  17952.4  22.5172  226.098
158  -3803.24  -6397.32  17952.4  22.5172  239.268
159  -2245.55  -7095.62  17952.4  22.5172  252.439
160  -1136.09  -7355.24  17952.4  22.5172  261.219
161  -569.715  -7420.63  17952.4  22.5172  265.61
162  569.715  -7420.63  17952.4  22.5172  274.39
163  2245.54  -7095.62  17952.4  22.5172  287.561
164  3803.24  -6397.32  17952.4  22.5172  300.732
165  4735.21  -5741.78  17952.4  22.5172  309.512
166  5160.85  -5362.46  17952.4  22.5172  313.902
167  5918.94  -4511.81  17952.4  22.5172  322.683
168  6246.95  -4045.48  17952.4  22.5172  327.073
169  6791.28  -3044.48  17952.4  22.5172  335.854
170  7437.01  -285.067  17952.4  22.5172  357.805
171  7306.33  1416.98  17952.4  22.5172  10.9756
172  6791.28  3044.48  17952.4  22.5172  24.1463
173  6246.95  4045.48  17952.4  22.5172  32.9268
174  5918.94  4511.81  17952.4  22.5172  37.3171
175  5160.85  5362.46  17952.4  22.5172  46.0976
176  3803.24  6397.32  17952.4  22.5172  59.2683
177  2245.55  7095.62  17952.4  22.5172  72.439
178  1136.09  7355.24  17952.4  22.5172  81.2195
179  569.715  7420.63  17952.4  22.5172  85.6098
180  -569.715  7420.63  17952.4  22.5172  94.3902
181  -2245.54  7095.62  17952.4  22.5172  107.561
182  -3803.24  6397.32  17952.4  22.5172  120.732
183  -4735.21  5741.78  17952.4  22.5172  129.512
184  -5160.85  5362.46  17952.4  22.5172  133.902
185  -5918.94  4511.81  17952.4  22.5172  142.683
186  -6791.28  3044.48  17952.4  22.5172  155.854
187  -7306.33  1416.98  17952.4  22.5172  169.024
188  -7437.01  285.067  17952.4  22.5172  177.805
189  -7809.91  -1386.17  17741.6  24.0886  190.065
190  -7698.51  -1910.25  17741.6  24.0886  193.935
191  -6570.9  -4442.9  17741.6  24.0886  214.065
192  -5503.58  -5711.98  17741.6  24.0886  226.065
193  -1095.07  -7856.02  17741.6  24.0886  262.065
194  -562.216  -7912.02  17741.6  24.0886  265.935
195  2704.5  -7456.67  17741.6  24.0886  289.935
196  3731.72  -6999.32  17741.6  24.0886  298.065
197  4195.73  -6731.42  17741.6  24.0886  301.935
198  5503.58  -5711.98  17741.6  24.0886  313.935
199  7698.51  -1910.25  17741.6  24.0886  346.065
200  7809.91  -1386.17  17741.6  24.0886  349.935
201  7927.45  -267.896  17741.6  24.0886  358.065
202  7927.45  267.895  17741.6  24.0886  1.9355
203  7698.51  1910.25  17741.6  24.0886  13.9355
204  562.216  7912.02  17741.6  24.0886  85.9355
205  -5503.58  5711.98  17741.6  24.0886  133.935
206  -8346.67  0  17550.3  25.4351  180
207  -8164.28  -1735.37  17550.3  25.4351  192
208  -7625.06  -3394.9  17550.3  25.4351  204
209  -6752.6  -4906.05  17550.3  25.4351  216
210  -5585.01  -6202.79  17550.3  25.4351  228
211  -4173.34  -7228.43  17550.3  25.4351  240
212  -2579.26  -7938.16  17550.3  25.4351  252
213  -872.465  -8300.95  17550.3  25.4351  264
214  872.465  -8300.95  17550.3  25.4351  276
215  2579.26  -7938.16  17550.3  25.4351  288
216  4173.34  -7228.43  17550.3  25.4351  300
217  5585.01  -6202.79  17550.3  25.4351  312
218  6752.6  -4906.05  17550.3  25.4351  324
219  7625.06  -3394.9  17550.3  25.4351  336
220  8164.28  -1735.37  17550.3  25.4351  348
221  8346.67  0  17550.3  25.4351  0
222  8164.28  1735.37  17550.3  25.4351  12
223  7625.06  3394.9  17550.3  25.4351  24
224  6752.6  4906.05  17550.3  25.4351  36
225  5585.01  6202.79  17550.3  25.4351  48
226  4173.34  7228.43  17550.3  25.4351  60
227  2579.26  7938.16  17550.3  25.4351  72
228  872.465  8300.95  17550.3  25.4351  84
229  -872.465  8300.95  17550.3  25.4351  96
230  -2579.26  7938.16  17550.3  25.4351  108
231  -4173.34  7228.43  17550.3  25.4351  120
232  -5585.01  6202.79  17550.3  25.4351  132
233  -6752.6  4906.05  17550.3  25.4351  144
234  -7625.06  3394.9  17550.3  25.4351  156
235  -8164.28  1735.37  17550.3  25.4351  168
236  -8628.25  -1852.16  17314.8  27.0065  192.115
237  -8500.68  -2369.74  17314.8  27.0065  195.577
238  -5649.76  -6779.2  17314.8  27.0065  230.192
239  -2369.74  -8500.68  17314.8  27.0065  254.423
240  -798.635  -8788.6  17314.8  27.0065  264.808
241  2878.68  -8342.09  17314.8  27.0065  289.038
242  6048.77  -6425.71  17314.8  27.0065  313.269
243  7410.77  -4791.42  17314.8  27.0065  327.115
244  8724.34  -1327.82  17314.8  27.0065  351.346
245  8628.26  1852.16  17314.8  27.0065  12.1154
246  8500.68  2369.74  17314.8  27.0065  15.5769
247  7107.95  5230.13  17314.8  27.0065  36.3461
248  2369.74  8500.68  17314.8  27.0065  74.4231
249  798.635  8788.6  17314.8  27.0065  84.8077
250  -2878.68  8342.09  17314.8  27.0065  109.038
251  -6048.77  6425.71  17314.8  27.0065  133.269
252  -7410.77  4791.42  17314.8  27.0065  147.115
253  -8724.34  1327.82  17314.8  27.0065  171.346
254  -9213.54  -557.316  17102.1  28.3568  183.462
255  -9079.19  -1663.82  17102.1  28.3568  190.385
256  -8630.56  -3273.14  17102.1  28.3568  200.769
257  -8173.1  -4289.57  17102.1  28.3568  207.692
258  -7596.45  -5243.45  17102.1  28.3568  214.615
259  -6526.86  -6526.86  17102.1  28.3568  225
260  -6120.87  -6909.04  17102.1  28.3568  228.462
261  -4775.22  -7899.19  17102.1  28.3568  238.846
262  -4289.57  -8173.1  17102.1  28.3568  242.308
263  -3273.14  -8630.55  17102.1  28.3568  249.231
264  -2746.07  -8812.44  17102.1  28.3568  252.692
265  -1112.6  -9163.08  17102.1  28.3568  263.077
266  557.316  -9213.54  17102.1  28.3568  273.462
267  1112.6  -9163.08  17102.1  28.3568  276.923
268  2746.07  -8812.44  17102.1  28.3568  287.308
269  4289.57  -8173.1  17102.1  28.3568  297.692
270  4775.22  -7899.19  17102.1  28.3568  301.154
271  6120.87  -6909.04  17102.1  28.3568  311.538
272  6526.86  -6526.86  17102.1  28.3568  315
273  7266  -5692.55  17102.1  28.3568  321.923
274  7596.45  -5243.45  17102.1  28.3568  325.385
275  8173.1  -4289.57  17102.1  28.3568  332.308
276  8630.55  -3273.14  17102.1  28.3568  339.231
277  8962.16  -2208.97  17102.1  28.3568  346.154
278  9213.54  -557.317  17102.1  28.3568  356.538
279  9230.38  -0  17102.1  28.3568  0
280  9079.19  1663.82  17102.1  28.3568  10.3846
281  8962.16  2208.97  17102.1  28.3568  13.8462
282  8630.56  3273.14  17102.1  28.3568  20.7692
283  8417.18  3788.26  17102.1  28.3568  24.2308
284  7596.45  5243.45  17102.1  28.3568  34.6154
285  7266  5692.55  17102.1  28.3568  38.0769
286  6526.86  6526.86  17102.1  28.3568  45
287  6120.87  6909.04  17102.1  28.3568  48.4615
288  4775.22  7899.19  17102.1  28.3568  58.8462
289  3273.14  8630.55  17102.1  28.3568  69.2308
290  2746.07  8812.44  17102.1  28.3568  72.6923
291  1112.6  9163.08  17102.1  28.3568  83.0769
292  557.316  9213.54  17102.1  28.3568  86.5385
293  -557.316  9213.54  17102.1  28.3568  93.4615
294  -1112.6  9163.08  17102.1  28.3568  96.9231
295  -2746.07  8812.44  17102.1  28.3568  107.308
296  -4289.57  8173.1  17102.1  28.3568  117.692
297  -4775.22  7899.19  17102.1  28.3568  121.154
298  -6120.87  6909.04  17102.1  28.3568  131.538
299  -6526.86  6526.86  17102.1  28.3568  135
300  -7266  5692.55  17102.1  28.3568  141.923
301  -7596.45  5243.45  17102.1  28.3568  145.385
302  -8173.1  4289.57  17102.1  28.3568  152.308
303  -8417.18  3788.27  17102.1  28.3568  155.769
304  -8962.16  2208.97  17102.1  28.3568  166.154
305  -9079.19  1663.82  17102.1  28.3568  169.615
306  -9213.54  557.316  17102.1  28.3568  176.538
307  -9399.2  -2380.2  16842.5  29.9282  194.21
308  -534.125  -9681.17  16842.5  29.9282  266.842
309  -10074.8  -555.841  16609.3  31.2785  183.158
310  -9952.48  -1660.77  16609.3  31.2785  189.474
311  -9845.87  -2206.51  16609.3  31.2785  192.632
312  -9348.41  -3797  16609.3  31.2785  202.105
313  -9125.05  -4306.21  16609.3  31.2785  205.263
314  -8291.81  -5749.42  16609.3  31.2785  214.737
315  -7962.5  -6197.46  16609.3  31.2785  217.895
316  -7232.4  -7035.79  16609.3  31.2785  224.21
317  -6414.51  -7788.71  16609.3  31.2785  230.526
318  -5518.75  -8447.09  16609.3  31.2785  236.842
319  -4556.01  -9002.93  16609.3  31.2785  243.158
320  -3537.96  -9449.48  16609.3  31.2785  249.474
321  -3012.04  -9630.03  16609.3  31.2785  252.632
322  -1385.91  -9994.46  16609.3  31.2785  262.105
323  -833.232  -10055.6  16609.3  31.2785  265.263
324  833.233  -10055.6  16609.3  31.2785  274.737
325  1385.91  -9994.46  16609.3  31.2785  277.895
326  2476.97  -9781.34  16609.3  31.2785  284.211
327  3537.96  -9449.48  16609.3  31.2785  290.526
328  4556.01  -9002.93  16609.3  31.2785  296.842
329  5045.05  -8738.27  16609.3  31.2785  300
330  6414.51  -7788.71  16609.3  31.2785  309.474
331  6833.83  -7423.52  16609.3  31.2785  312.632
332  7962.5  -6197.46  16609.3  31.2785  322.105
333  8291.81  -5749.41  16609.3  31.2785  325.263
334  9125.05  -4306.21  16609.3  31.2785  334.737
335  9348.41  -3797  16609.3  31.2785  337.895
336  9709.37  -2745.55  16609.3  31.2785  344.211
337  9845.87  -2206.51  16609.3  31.2785  347.368
338  10074.8  -555.84  16609.3  31.2785  356.842
339  10090.1  -0  16609.3  31.2785  0
340  9952.48  1660.77  16609.3  31.2785  9.4737
341  9845.87  2206.51  16609.3  31.2785  12.6316
342  9348.41  3797  16609.3  31.2785  22.1053
343  9125.05  4306.21  16609.3  31.2785  25.2632
344  8291.81  5749.41  16609.3  31.2785  34.7368
345  7962.5  6197.46  16609.3  31.2785  37.8947
346  7232.4  7035.79  16609.3  31.2785  44.2105
347  6833.83  7423.52  16609.3  31.2785  47.3684
348  5518.75  8447.09  16609.3  31.2785  56.8421
349  5045.05  8738.27  16609.3  31.2785  60
350  3537.96  9449.48  16609.3  31.2785  69.4737
351  3012.04  9630.03  16609.3  31.2785  72.6316
352  2476.97  9781.34  16609.3  31.2785  75.7895
353  1385.91  9994.46  16609.3  31.2785  82.1053
354  833.233  10055.6  16609.3  31.2785  85.2632
355  -833.232  10055.6  16609.3  31.2785  94.7368
356  -2476.97  9781.34  16609.3  31.2785  104.21
357  -3012.04  9630.03  16609.3  31.2785  107.368
358  -4556.01  9002.93  16609.3  31.2785  116.842
359  -5045.05  8738.27  16609.3  31.2785  120
360  -5518.76  8447.09  16609.3  31.2785  123.158
361  -6414.51  7788.71  16609.3  31.2785  129.474
362  -7232.4  7035.79  16609.3  31.2785  135.79
363  -7962.5  6197.46  16609.3  31.2785  142.105
364  -8291.81  5749.41  16609.3  31.2785  145.263
365  -9125.05  4306.21  16609.3  31.2785  154.737
366  -9709.37  2745.55  16609.3  31.2785  164.21
367  -9845.87  2206.51  16609.3  31.2785  167.368
368  -9952.48  1660.77  16609.3  31.2785  170.526
369  -10074.8  555.84  16609.3  31.2785  176.842
370  9808.28  -3672.3  16370.5  32.6096  339.474
371  -9808.28  3672.3  16370.5  32.6096  159.474
372  -10918.2  0  16077.1  34.181  180
373  -10800  -1602.03  16077.1  34.181  188.438
374  -10591  -2652.9  16077.1  34.181  194.062
375  -10087.1  -4178.21  16077.1  34.181  202.5
376  -9869.93  -4668.13  16077.1  34.181  205.312
377  -9078.15  -6065.82  16077.1  34.181  213.75
378  -8769.58  -6503.96  16077.1  34.181  216.562
379  -8439.88  -6926.43  16077.1  34.181  219.375
380  -7720.33  -7720.33  16077.1  34.181  225
381  -6926.43  -8439.88  16077.1  34.181  230.625
382  -6065.82  -9078.15  16077.1  34.181  236.25
383  -5146.8  -9628.99  16077.1  34.181  241.875
384  -3678.23  -10280  16077.1  34.181  250.312
385  -3169.38  -10448.1  16077.1  34.181  253.125
386  -2652.9  -10591  16077.1  34.181  255.938
387  -1602.03  -10800  16077.1  34.181  261.562
388  -535.731  -10905  16077.1  34.181  267.188
389  535.729  -10905  16077.1  34.181  272.812
390  1602.03  -10800  16077.1  34.181  278.438
391  2652.9  -10591  16077.1  34.181  284.062
392  3678.23  -10280  16077.1  34.181  289.688
393  5146.8  -9628.99  16077.1  34.181  298.125
394  5613.07  -9364.85  16077.1  34.181  300.938
395  6065.82  -9078.15  16077.1  34.181  303.75
396  6926.43  -8439.88  16077.1  34.181  309.375
397  7720.33  -7720.33  16077.1  34.181  315
398  8439.88  -6926.43  16077.1  34.181  320.625
399  8769.58  -6503.96  16077.1  34.181  323.438
400  9869.93  -4668.13  16077.1  34.181  334.688
401  10087.1  -4178.21  16077.1  34.181  337.5
402  10591  -2652.91  16077.1  34.181  345.938
403  10708.4  -2130.03  16077.1  34.181  348.75
404  10905  -535.731  16077.1  34.181  357.188
405  10905  535.729  16077.1  34.181  2.8125
406  10800  1602.03  16077.1  34.181  8.4375
407  10591  2652.9  16077.1  34.181  14.0625
408  10087.1  4178.21  16077.1  34.181  22.5
409  9869.93  4668.13  16077.1  34.181  25.3125
410  9078.15  6065.82  16077.1  34.181  33.75
411  8769.58  6503.96  16077.1  34.181  36.5625
412  8439.88  6926.43  16077.1  34.181  39.375
413  7720.33  7720.33  16077.1  34.181  45
414  7332.21  8089.85  16077.1  34.181  47.8125
415  6065.82  9078.15  16077.1  34.181  56.25
416  5146.8  9628.99  16077.1  34.181  61.875
417  3678.23  10280  16077.1  34.181  70.3125
418  3169.38  10448.1  16077.1  34.181  73.125
419  2652.9  10591  16077.1  34.181  75.9375
420  1602.03  10800  16077.1  34.181  81.5625
421  535.73  10905  16077.1  34.181  87.1875
422  -535.73  10905  16077.1  34.181  92.8125
423  -1070.17  10865.6  16077.1  34.181  95.625
424  -2652.9  10591  16077.1  34.181  104.062
425  -3678.23  10280  16077.1  34.181  109.688
426  -5146.8  9628.99  16077.1  34.181  118.125
427  -5613.07  9364.85  16077.1  34.181  120.938
428  -6926.43  8439.88  16077.1  34.181  129.375
429  -7332.21  8089.85  16077.1  34.181  132.188
430  -7720.33  7720.33  16077.1  34.181  135
431  -8439.88  6926.43  16077.1  34.181  140.625
432  -9078.15  6065.82  16077.1  34.181  146.25
433  -9869.93  4668.13  16077.1  34.181  154.688
434  -10087.1  4178.21  16077.1  34.181  157.5
435  -10591  2652.9  16077.1  34.181  165.938
436  -10800  1602.03  16077.1  34.181  171.562
437  -10905  535.73  16077.1  34.181  177.188
438  -11659.2  0  15548.1  36.8656  180
439  -11533.1  -1710.77  15548.1  36.8656  188.438
440  -11309.8  -2832.97  15548.1  36.8656  194.062
441  -10771.7  -4461.8  15548.1  36.8656  202.5
442  -10539.8  -4984.97  15548.1  36.8656  205.312
443  -9694.31  -6477.53  15548.1  36.8656  213.75
444  -9364.79  -6945.4  15548.1  36.8656  216.562
445  -9012.72  -7396.55  15548.1  36.8656  219.375
446  -8244.33  -8244.33  15548.1  36.8656  225
447  -7396.55  -9012.72  15548.1  36.8656  230.625
448  -6477.53  -9694.31  15548.1  36.8656  236.25
449  -5496.13  -10282.5  15548.1  36.8656  241.875
450  -3927.88  -10977.7  15548.1  36.8656  250.312
451  -3384.5  -11157.2  15548.1  36.8656  253.125
452  -2832.96  -11309.8  15548.1  36.8656  255.938
453  -1710.77  -11533.1  15548.1  36.8656  261.562
454  -1142.81  -11603.1  15548.1  36.8656  264.375
455  572.092  -11645.2  15548.1  36.8656  272.812
456  1710.77  -11533.1  15548.1  36.8656  278.438
457  2832.97  -11309.8  15548.1  36.8656  284.062
458  3927.88  -10977.7  15548.1  36.8656  289.688
459  5496.13  -10282.5  15548.1  36.8656  298.125
460  5994.05  -10000.5  15548.1  36.8656  300.938
461  6477.53  -9694.31  15548.1  36.8656  303.75
462  7396.55  -9012.72  15548.1  36.8656  309.375
463  8244.33  -8244.33  15548.1  36.8656  315
464  9012.72  -7396.55  15548.1  36.8656  320.625
465  9694.31  -6477.53  15548.1  36.8656  326.25
466  10282.5  -5496.13  15548.1  36.8656  331.875
467  10771.7  -4461.8  15548.1  36.8656  337.5
468  11309.8  -2832.96  15548.1  36.8656  345.938
469  11435.2  -2274.61  15548.1  36.8656  348.75
470  11645.2  -572.092  15548.1  36.8656  357.188
471  11659.2  -0  15548.1  36.8656  0
472  11645.2  572.092  15548.1  36.8656  2.8125
473  11533.1  1710.77  15548.1  36.8656  8.4375
474  11309.8  2832.97  15548.1  36.8656  14.0625
475  10771.7  4461.8  15548.1  36.8656  22.5
476  10539.8  4984.97  15548.1  36.8656  25.3125
477  10282.5  5496.13  15548.1  36.8656  28.125
478  9694.31  6477.53  15548.1  36.8656  33.75
479  9012.72  7396.55  15548.1  36.8656  39.375
480  8244.33  8244.33  15548.1  36.8656  45
481  7829.87  8638.93  15548.1  36.8656  47.8125
482  6477.53  9694.31  15548.1  36.8656  56.25
483  5496.13  10282.5  15548.1  36.8656  61.875
484  3927.88  10977.7  15548.1  36.8656  70.3125
485  3384.5  11157.2  15548.1  36.8656  73.125
486  1710.77  11533.1  15548.1  36.8656  81.5625
487  1142.81  11603.1  15548.1  36.8656  84.375
488  572.092  11645.2  15548.1  36.8656  87.1875
489  -572.091  11645.2  15548.1  36.8656  92.8125
490  -1142.81  11603.1  15548.1  36.8656  95.625
491  -2832.97  11309.8  15548.1  36.8656  104.062
492  -3927.88  10977.7  15548.1  36.8656  109.688
493  -5496.13  10282.5  15548.1  36.8656  118.125
494  -5994.05  10000.5  15548.1  36.8656  120.938
495  -7396.55  9012.72  15548.1  36.8656  129.375
496  -7829.87  8638.93  15548.1  36.8656  132.188
497  -8244.33  8244.33  15548.1  36.8656  135
498  -9012.72  7396.54  15548.1  36.8656  140.625
499  -9694.31  6477.53  15548.1  36.8656  146.25
500  -10282.5  5496.13  15548.1  36.8656  151.875
501  -10771.7  4461.8  15548.1  36.8656  157.5
502  -11309.8  2832.96  15548.1  36.8656  165.938
503  -11435.2  2274.61  15548.1  36.8656  168.75
504  -11533.1  1710.77  15548.1  36.8656  171.562
505  -11645.2  572.091  15548.1  36.8656  177.188
506  -12079.8  -184.888  15222.5  38.437  180.877
507  -11949.1  -1782.07  15222.5  38.437  188.482
508  -11858.6  -2308.87  15222.5  38.437  191.018
509  -11608.1  -3347.9  15222.5  38.437  196.088
510  -11266.8  -4360.72  15222.5  38.437  201.159
511  -10837.3  -5339.42  15222.5  38.437  206.229
512  -10035.3  -6726.8  15222.5  38.437  213.835
513  -9727.88  -7164.11  15222.5  38.437  216.37
514  -9401.47  -7587.39  15222.5  38.437  218.905
515  -8694.1  -8388.6  15222.5  38.437  223.976
516  -7918.69  -9124.17  15222.5  38.437  229.046
517  -6641.41  -10092  15222.5  38.437  236.651
518  -6188.51  -10375.9  15222.5  38.437  239.187
519  -5247.27  -10882.2  15222.5  38.437  244.257
520  -4264.97  -11303.4  15222.5  38.437  249.328
521  -3760.81  -11481  15222.5  38.437  251.863
522  -3249.29  -11636.1  15222.5  38.437  254.398
523  -1680.62  -11963.8  15222.5  38.437  262.004
524  -616.688  -12065.5  15222.5  38.437  267.074
525  452.073  -12072.8  15222.5  38.437  272.144
526  1517.3  -11985.6  15222.5  38.437  277.215
527  3090.28  -11679.3  15222.5  38.437  284.82
528  3603.87  -11531.2  15222.5  38.437  287.356
529  4110.41  -11360.5  15222.5  38.437  289.891
530  5577.85  -10716.5  15222.5  38.437  297.497
531  6046.42  -10459.3  15222.5  38.437  300.032
532  6503.15  -10181.6  15222.5  38.437  302.567
533  7793.52  -9231.32  15222.5  38.437  310.173
534  8194.22  -8877.55  15222.5  38.437  312.708
